test	subtest	status
/dom/nodes/DOMImplementation-createDocument.html	createDocument test: "/","xmlfoo",null,null	PASS
/dom/nodes/DOMImplementation-createDocument.html	createDocument test: "/","xmlfoo:bar",null,null	PASS
/dom/nodes/DOMImplementation-createDocument.html	createDocument test: "/","xmlns",null,"NAMESPACE_ERR"	PASS
/dom/nodes/DOMImplementation-createDocument.html	createDocument test: "/","xmlns:foo",null,"NAMESPACE_ERR"	PASS
/dom/nodes/DOMImplementation-createDocument.html	createDocument test: "/",null,null,null	PASS
/dom/nodes/DOMImplementation-createDocument.html	createDocument test: "foo","bar",DocumentType node <!DOCTYPE foo>,null	PASS
/dom/nodes/DOMImplementation-createDocument.html	createDocument test: "foo",null,DocumentType node <!DOCTYPE foo>,null	PASS
/dom/nodes/DOMImplementation-createDocument.html	createDocument test: "foo:","",null,null	PASS
/dom/nodes/DOMImplementation-createDocument.html	createDocument test: "foo:","1foo",null,"INVALID_CHARACTER_ERR"	PASS
/dom/nodes/DOMImplementation-createDocument.html	createDocument test: "foo:",":foo",null,"INVALID_CHARACTER_ERR"	PASS
/dom/nodes/DOMImplementation-createDocument.html	createDocument test: "foo:","f1oo",null,null	PASS
/dom/nodes/DOMImplementation-createDocument.html	createDocument test: "foo:","f:oo",null,null	PASS
/dom/nodes/DOMImplementation-createDocument.html	createDocument test: "foo:","foo",null,null	PASS
/dom/nodes/DOMImplementation-createDocument.html	createDocument test: "foo:","foo1",null,null	PASS
/dom/nodes/DOMImplementation-createDocument.html	createDocument test: "foo:","foo:",null,"INVALID_CHARACTER_ERR"	PASS
/dom/nodes/DOMImplementation-createDocument.html	createDocument test: "foo:","xml",null,null	PASS
/dom/nodes/DOMImplementation-createDocument.html	createDocument test: "foo:","xml:foo",null,"NAMESPACE_ERR"	PASS
/dom/nodes/DOMImplementation-createDocument.html	createDocument test: "foo:","xmlfoo",null,null	PASS
/dom/nodes/DOMImplementation-createDocument.html	createDocument test: "foo:","xmlfoo:bar",null,null	PASS
/dom/nodes/DOMImplementation-createDocument.html	createDocument test: "foo:","xmlns",null,"NAMESPACE_ERR"	PASS
/dom/nodes/DOMImplementation-createDocument.html	createDocument test: "foo:","xmlns:foo",null,"NAMESPACE_ERR"	PASS
/dom/nodes/DOMImplementation-createDocument.html	createDocument test: "foo:",null,null,null	PASS
/dom/nodes/DOMImplementation-createDocument.html	createDocument test: "http://example.com/","",null,null	PASS
/dom/nodes/DOMImplementation-createDocument.html	createDocument test: "http://example.com/","-foo",null,"INVALID_CHARACTER_ERR"	PASS
